Record_ID,City,Day_of_Week,Hour,Weather,Traffic_Level,Vehicle_Type,Road_Type,Speed_Limit_kmh,Average_Speed_kmh,Pedestrian_Count,Visibility_Percent,Near_Miss_Score,Incident
2104,Multan,Wednesday,22,Clear,High,Car,Market,50,40.1,28,100.0,43.8,0
2105,Peshawar,Thursday,11,Clear,Medium,Car,School Zone,40,31.1,43,97.3,37.1,0
2106,Karachi,Wednesday,5,Cloudy,Medium,Rickshaw,School Zone,40,34.9,35,82.4,58.0,1
2107,Peshawar,Friday,19,Clear,Severe,Car,Highway,100,63.7,14,84.0,29.2,0
2108,Peshawar,Thursday,22,Clear,High,Car,Main Road,60,47.8,8,84.7,20.6,0
2109,Multan,Tuesday,12,Clear,Low,Motorcycle,Residential,50,63.0,6,98.6,38.0,0
2110,Quetta,Friday,19,Clear,High,Motorcycle,Main Road,60,65.7,8,100.0,82.3,1
2111,Lahore,Saturday,15,Clear,Medium,Rickshaw,Market,50,37.7,30,86.5,28.9,0
2112,Karachi,Wednesday,17,Clear,Low,Car,Main Road,60,72.1,8,95.1,40.0,0
2113,Multan,Sunday,9,Cloudy,High,Rickshaw,Residential,50,35.0,9,87.4,54.7,0
2114,Karachi,Saturday,22,Clear,Low,Car,Residential,50,50.2,12,83.2,55.1,0
2115,Karachi,Thursday,7,Clear,Low,Rickshaw,Residential,50,57.4,13,94.0,42.0,0
2116,Peshawar,Friday,17,Rain,Low,Motorcycle,Main Road,60,47.4,8,84.1,34.5,0
2117,Quetta,Saturday,20,Clear,Medium,Rickshaw,Main Road,60,21.3,6,83.3,11.6,0
2118,Peshawar,Tuesday,0,Cloudy,Low,Rickshaw,Market,50,29.5,20,85.6,18.5,0
2119,Rawalpindi,Sunday,22,Dust,High,Motorcycle,Highway,100,94.1,6,71.7,84.7,1
2120,Islamabad,Thursday,7,Clear,Medium,Motorcycle,Market,50,50.9,27,92.7,40.9,0
2121,Islamabad,Friday,5,Fog,Medium,Van,School Zone,40,30.5,39,45.2,48.4,0
2122,Multan,Saturday,4,Dust,Low,Motorcycle,Market,50,69.4,24,71.6,49.3,1
2123,Islamabad,Friday,14,Clear,Medium,Bus,Main Road,60,49.7,7,91.9,7.0,0
2124,Multan,Friday,21,Dust,Medium,Rickshaw,Residential,50,36.1,8,78.6,22.0,0
2125,Lahore,Saturday,14,Rain,Medium,Motorcycle,Highway,100,81.8,6,82.5,45.1,0
2126,Peshawar,Monday,1,Fog,Low,Rickshaw,Residential,50,35.6,8,52.4,32.4,0
2127,Rawalpindi,Wednesday,0,Cloudy,Low,Car,Highway,100,120.0,3,91.2,50.2,0
2128,Rawalpindi,Thursday,22,Cloudy,Medium,Motorcycle,Highway,100,113.8,4,94.7,42.7,0
2129,Islamabad,Thursday,22,Clear,High,Bus,School Zone,40,14.3,32,65.5,53.1,0
2130,Quetta,Sunday,10,Clear,Low,Rickshaw,Residential,50,51.3,7,87.6,33.4,0
2131,Lahore,Sunday,9,Clear,Medium,Car,Main Road,60,41.3,8,88.2,15.8,0
2132,Multan,Sunday,17,Clear,Medium,Rickshaw,Residential,50,53.7,10,91.7,42.8,0
2133,Lahore,Thursday,17,Fog,Severe,Motorcycle,School Zone,40,10.0,34,52.7,88.3,1
2134,Islamabad,Friday,16,Clear,High,Rickshaw,School Zone,40,28.1,31,87.5,38.1,0
2135,Multan,Sunday,7,Rain,Severe,Motorcycle,Main Road,60,10.0,5,73.3,34.2,0
2136,Multan,Saturday,14,Clear,High,Motorcycle,Main Road,60,22.7,6,92.2,27.2,0
2137,Islamabad,Wednesday,7,Clear,Medium,Car,Residential,50,54.4,10,85.4,56.4,0
2138,Peshawar,Tuesday,16,Cloudy,High,Motorcycle,Main Road,60,40.2,5,84.6,43.1,1
2139,Quetta,Thursday,11,Clear,Medium,Motorcycle,Highway,100,82.2,5,85.8,38.2,1
2140,Lahore,Saturday,7,Fog,Medium,Rickshaw,Main Road,60,28.1,5,50.3,24.6,0
2141,Rawalpindi,Wednesday,13,Clear,Medium,Van,Main Road,60,61.5,6,78.3,60.6,0
2142,Islamabad,Wednesday,3,Clear,Medium,Motorcycle,Main Road,60,47.4,9,100.0,39.7,0
2143,Peshawar,Monday,0,Clear,High,Car,Main Road,60,40.4,6,76.0,32.4,0
2144,Rawalpindi,Saturday,0,Clear,Low,Motorcycle,Main Road,60,61.1,14,96.9,24.9,0
2145,Lahore,Thursday,18,Clear,Low,Rickshaw,Market,50,81.4,26,86.3,32.0,0
2146,Islamabad,Sunday,15,Clear,High,Car,Market,50,38.6,24,100.0,19.2,0
2147,Multan,Friday,13,Cloudy,High,Car,Main Road,60,46.7,10,82.8,33.6,0
2148,Quetta,Sunday,20,Clear,High,Car,Main Road,60,33.5,12,78.3,28.7,0
2149,Islamabad,Wednesday,15,Clear,Severe,Motorcycle,Main Road,60,34.7,5,76.9,37.2,0
2150,Quetta,Wednesday,4,Dust,Medium,Motorcycle,Highway,100,76.8,9,58.4,19.8,0
2151,Peshawar,Tuesday,8,Clear,Low,Car,Main Road,60,78.0,7,84.0,24.6,0
2152,Peshawar,Sunday,1,Clear,Medium,Van,Main Road,60,35.9,8,85.9,2.3,0
2153,Lahore,Monday,17,Cloudy,High,Rickshaw,Residential,50,39.7,7,91.6,46.2,0
2154,Quetta,Wednesday,5,Rain,Low,Rickshaw,Highway,100,99.3,7,82.3,54.4,0
2155,Islamabad,Wednesday,8,Rain,Low,Motorcycle,Main Road,60,55.8,9,81.3,58.3,0
2156,Peshawar,Friday,0,Dust,Low,Van,Main Road,60,80.0,6,52.7,37.7,0
2157,Islamabad,Friday,8,Clear,Medium,Bus,Residential,50,40.9,11,90.3,26.5,0
2158,Lahore,Tuesday,15,Clear,Medium,Motorcycle,Highway,100,57.9,12,96.8,37.6,0
2159,Quetta,Saturday,12,Clear,High,Rickshaw,Market,50,44.1,24,95.1,28.4,0
2160,Islamabad,Tuesday,8,Dust,High,Rickshaw,Residential,50,37.8,11,74.0,39.0,1
2161,Rawalpindi,Tuesday,20,Clear,High,Rickshaw,Main Road,60,34.9,9,91.0,46.4,0
2162,Islamabad,Friday,12,Cloudy,Medium,Rickshaw,Main Road,60,53.0,7,88.8,0.0,0
2163,Karachi,Sunday,8,Rain,Medium,Rickshaw,School Zone,40,11.8,27,89.7,24.4,0
2164,Karachi,Sunday,10,Clear,Medium,Van,Main Road,60,70.9,10,87.9,47.7,0
2165,Multan,Sunday,3,Clear,Medium,Motorcycle,Market,50,56.4,21,98.6,40.3,0
2166,Lahore,Saturday,1,Clear,Medium,Van,School Zone,40,29.1,37,94.5,47.3,0
2167,Lahore,Friday,5,Clear,High,Rickshaw,Residential,50,73.1,5,86.5,48.6,0
2168,Lahore,Monday,13,Clear,Medium,Car,Residential,50,58.6,4,100.0,54.2,0
2169,Rawalpindi,Thursday,3,Clear,Low,Motorcycle,Main Road,60,83.1,10,97.3,35.4,1
2170,Quetta,Thursday,5,Rain,Low,Car,School Zone,40,31.3,32,78.7,34.8,0
2171,Rawalpindi,Monday,18,Dust,Low,Rickshaw,Main Road,60,66.2,6,70.5,59.2,0
2172,Multan,Sunday,5,Cloudy,Low,Car,Residential,50,67.7,5,75.0,20.1,0
2173,Islamabad,Thursday,1,Cloudy,Medium,Motorcycle,Main Road,60,50.5,8,92.4,13.7,0
2174,Peshawar,Saturday,17,Clear,Medium,Car,Residential,50,32.7,9,95.1,17.4,0
2175,Quetta,Friday,12,Clear,Low,Van,School Zone,40,56.7,38,87.5,62.5,0
2176,Karachi,Thursday,8,Clear,Medium,Rickshaw,Market,50,43.7,20,82.5,23.7,0
2177,Karachi,Saturday,22,Clear,Severe,Motorcycle,Main Road,60,29.4,9,77.8,51.1,0
2178,Multan,Friday,18,Rain,Low,Car,School Zone,40,25.1,37,95.1,38.5,0
2179,Karachi,Saturday,12,Fog,Medium,Van,Highway,100,99.2,9,50.8,58.2,1
2180,Multan,Monday,10,Clear,Medium,Motorcycle,School Zone,40,44.6,40,78.2,69.6,1
2181,Islamabad,Tuesday,0,Clear,High,Motorcycle,Highway,100,83.9,14,99.9,48.0,0
2182,Islamabad,Monday,23,Clear,High,Bus,Highway,100,82.7,8,95.3,38.4,0
2183,Lahore,Thursday,21,Clear,Medium,Car,Market,50,14.6,23,86.5,16.7,0
2184,Peshawar,Friday,6,Cloudy,High,Motorcycle,Residential,50,22.4,8,75.1,34.2,0
2185,Lahore,Saturday,20,Rain,High,Van,Main Road,60,39.2,8,75.0,49.9,0
2186,Islamabad,Thursday,14,Rain,Severe,Car,Residential,50,18.4,14,79.6,61.4,0
2187,Rawalpindi,Thursday,0,Cloudy,Medium,Car,Main Road,60,55.7,11,100.0,46.5,0
2188,Lahore,Tuesday,11,Clear,Severe,Car,Highway,100,87.1,5,90.2,43.7,0
2189,Quetta,Sunday,6,Fog,High,Bus,School Zone,40,13.7,32,37.7,65.4,0
2190,Islamabad,Thursday,14,Rain,High,Car,Market,50,10.0,24,76.3,54.3,0
2191,Islamabad,Tuesday,20,Clear,High,Bus,Highway,100,113.0,6,90.9,48.4,0
2192,Rawalpindi,Friday,18,Clear,Severe,Car,Main Road,60,31.8,10,88.8,56.8,1
2193,Rawalpindi,Friday,0,Rain,Severe,Car,Highway,100,39.4,5,80.5,61.1,1
2194,Rawalpindi,Saturday,16,Clear,Low,Rickshaw,School Zone,40,19.3,37,94.7,37.8,0
2195,Peshawar,Sunday,16,Cloudy,Medium,Rickshaw,Highway,100,81.4,7,89.0,16.9,0
2196,Quetta,Tuesday,2,Clear,Severe,Rickshaw,Market,50,21.4,21,100.0,53.3,1
2197,Islamabad,Monday,11,Dust,Medium,Motorcycle,School Zone,40,21.2,37,68.4,73.3,1
2198,Rawalpindi,Friday,5,Cloudy,Low,Motorcycle,School Zone,40,36.1,30,93.3,37.6,0
2199,Peshawar,Sunday,10,Cloudy,Low,Rickshaw,Highway,100,79.7,6,88.7,19.5,0
2200,Karachi,Saturday,2,Dust,Medium,Motorcycle,Market,50,33.4,25,60.7,36.6,0
2201,Quetta,Monday,7,Fog,High,Motorcycle,Highway,100,79.0,12,48.4,55.7,0
2202,Multan,Friday,13,Dust,Low,Car,Residential,50,26.5,7,59.5,28.4,0
2203,Multan,Friday,13,Clear,High,Rickshaw,Residential,50,34.8,3,87.0,50.1,0
2204,Karachi,Saturday,9,Clear,Severe,Rickshaw,Residential,50,34.8,12,94.2,57.0,1
2205,Karachi,Saturday,1,Clear,Low,Car,Main Road,60,55.7,7,100.0,37.2,0
2206,Islamabad,Wednesday,13,Clear,Low,Van,Market,50,39.7,25,81.0,9.0,0
2207,Peshawar,Thursday,8,Dust,High,Bus,Market,50,33.0,22,62.5,59.6,0
2208,Peshawar,Thursday,2,Dust,Severe,Car,Highway,100,70.0,7,60.5,58.1,0
2209,Karachi,Monday,20,Clear,Low,Motorcycle,Market,50,29.9,19,88.6,30.9,0
2210,Quetta,Thursday,7,Clear,High,Car,Highway,100,84.3,10,88.7,35.3,0
2211,Lahore,Monday,15,Clear,Medium,Rickshaw,Market,50,32.7,22,80.2,19.2,0
2212,Karachi,Sunday,1,Clear,Low,Motorcycle,Market,50,35.7,23,89.4,35.6,1
2213,Islamabad,Friday,5,Clear,High,Car,Residential,50,41.0,10,89.3,36.1,0
2214,Karachi,Wednesday,20,Cloudy,Medium,Van,School Zone,40,32.4,23,89.5,24.8,0
2215,Quetta,Wednesday,11,Cloudy,High,Motorcycle,Market,50,14.2,22,84.0,16.2,0
2216,Quetta,Friday,4,Dust,Medium,Motorcycle,Market,50,28.6,17,73.8,38.1,0
2217,Karachi,Saturday,1,Clear,High,Rickshaw,Highway,100,88.5,8,95.7,29.8,0
2218,Peshawar,Tuesday,15,Clear,Medium,Motorcycle,Residential,50,45.2,4,82.2,55.9,0
2219,Karachi,Tuesday,4,Dust,Medium,Car,Main Road,60,95.3,7,73.5,51.0,0
2220,Rawalpindi,Thursday,14,Clear,Medium,Motorcycle,Main Road,60,38.9,7,86.5,44.9,0
2221,Rawalpindi,Saturday,11,Clear,Low,Bus,Highway,100,93.4,11,95.9,10.6,0
2222,Lahore,Monday,3,Clear,High,Motorcycle,Highway,100,103.1,13,98.7,54.3,0
2223,Islamabad,Sunday,14,Rain,Low,Motorcycle,Main Road,60,43.4,8,70.6,28.5,0
2224,Islamabad,Wednesday,10,Rain,Medium,Motorcycle,Main Road,60,41.8,13,84.6,33.0,0
2225,Multan,Thursday,15,Dust,High,Motorcycle,Market,50,24.1,15,79.3,50.1,0
2226,Peshawar,Friday,22,Clear,Medium,Car,School Zone,40,25.0,31,84.3,36.6,0
2227,Islamabad,Saturday,5,Rain,Medium,Motorcycle,Main Road,60,46.1,5,89.6,19.6,0
2228,Lahore,Wednesday,13,Cloudy,High,Car,Market,50,48.1,26,92.9,73.9,1
2229,Rawalpindi,Monday,17,Clear,Medium,Motorcycle,Highway,100,98.9,7,84.1,48.7,0
2230,Peshawar,Monday,11,Fog,Low,Rickshaw,Residential,50,44.5,3,46.4,39.9,0
2231,Quetta,Tuesday,10,Cloudy,Medium,Van,Residential,50,63.7,11,85.3,49.4,0
2232,Rawalpindi,Thursday,12,Dust,Medium,Car,Highway,100,91.5,11,54.8,42.8,0
2233,Lahore,Friday,20,Dust,High,Car,Highway,100,73.6,8,65.8,48.2,0
2234,Peshawar,Wednesday,22,Clear,Medium,Car,Highway,100,102.6,17,86.5,50.3,0
2235,Karachi,Sunday,10,Cloudy,Medium,Rickshaw,School Zone,40,28.4,47,89.4,38.2,0
2236,Islamabad,Monday,22,Clear,Medium,Van,Main Road,60,44.9,4,92.4,28.0,0
2237,Lahore,Wednesday,15,Rain,Medium,Rickshaw,Residential,50,26.6,5,77.5,29.3,0
2238,Peshawar,Friday,14,Cloudy,Low,Motorcycle,School Zone,40,49.6,34,88.7,64.1,1
2239,Rawalpindi,Wednesday,20,Rain,Severe,Bus,Market,50,10.0,17,74.1,41.3,0
2240,Peshawar,Thursday,14,Clear,Medium,Car,Market,50,41.6,31,83.7,27.5,0
2241,Karachi,Tuesday,3,Cloudy,Medium,Motorcycle,School Zone,40,46.7,33,81.2,59.9,0
2242,Lahore,Wednesday,10,Clear,Severe,Motorcycle,Market,50,27.1,28,84.0,68.9,0
2243,Peshawar,Saturday,18,Clear,Low,Bus,Market,50,68.2,17,97.3,55.3,1
2244,Quetta,Tuesday,14,Rain,Medium,Rickshaw,Main Road,60,49.2,10,85.0,44.4,0
2245,Lahore,Friday,3,Clear,High,Rickshaw,Residential,50,17.1,8,100.0,22.9,1
2246,Lahore,Tuesday,20,Clear,Medium,Car,Market,50,35.7,15,86.5,10.4,0
2247,Rawalpindi,Wednesday,12,Clear,High,Van,Highway,100,62.9,5,100.0,9.5,0
2248,Multan,Wednesday,21,Clear,High,Rickshaw,Residential,50,29.9,9,89.7,23.5,0
2249,Islamabad,Saturday,18,Clear,Medium,Car,Main Road,60,37.1,5,80.5,12.7,0
2250,Multan,Monday,1,Rain,Low,Rickshaw,Residential,50,57.7,7,86.6,43.9,0
2251,Quetta,Saturday,13,Cloudy,Severe,Motorcycle,Residential,50,35.7,7,90.6,67.7,0
2252,Karachi,Wednesday,3,Clear,High,Motorcycle,Highway,100,77.1,8,91.0,40.6,0
2253,Peshawar,Sunday,15,Clear,Medium,Van,Main Road,60,41.6,10,84.4,42.1,0
2254,Multan,Tuesday,20,Clear,Severe,Van,Residential,50,12.4,2,90.5,31.9,0
2255,Islamabad,Saturday,19,Cloudy,Medium,Rickshaw,Residential,50,56.1,2,91.3,36.2,0
2256,Rawalpindi,Saturday,13,Clear,Medium,Motorcycle,Market,50,23.7,24,91.9,35.2,0
2257,Islamabad,Sunday,14,Clear,High,Car,School Zone,40,48.3,40,87.7,63.6,1
2258,Lahore,Sunday,2,Clear,Medium,Car,Highway,100,72.4,11,91.7,18.3,0
2259,Lahore,Sunday,7,Clear,High,Motorcycle,Main Road,60,58.0,7,90.3,52.8,1
2260,Karachi,Monday,15,Rain,Medium,Car,Market,50,15.0,9,80.9,34.7,0
2261,Quetta,Wednesday,9,Clear,High,Car,Residential,50,39.6,6,91.1,33.7,0
2262,Peshawar,Wednesday,3,Clear,Medium,Motorcycle,Highway,100,90.1,12,92.4,51.3,0
2263,Peshawar,Friday,17,Clear,Low,Van,Main Road,60,61.2,10,90.8,19.2,0
2264,Rawalpindi,Monday,1,Fog,Low,Car,Main Road,60,66.4,11,51.1,54.4,0
2265,Karachi,Friday,16,Rain,Medium,Car,Main Road,60,42.9,13,88.2,37.2,0
2266,Peshawar,Friday,12,Clear,High,Car,Market,50,46.6,21,88.2,54.2,0
2267,Quetta,Friday,3,Clear,High,Rickshaw,Main Road,60,49.4,10,76.6,26.5,0
2268,Lahore,Thursday,10,Dust,High,Car,Main Road,60,10.8,11,68.8,43.4,0
2269,Karachi,Friday,6,Clear,Medium,Car,Residential,50,40.0,10,100.0,26.1,0
2270,Islamabad,Saturday,11,Fog,High,Motorcycle,Highway,100,74.8,5,43.7,49.1,0
2271,Multan,Tuesday,9,Clear,Low,Car,Main Road,60,50.4,8,92.1,32.7,0
2272,Multan,Saturday,6,Clear,Medium,Car,Residential,50,35.2,5,83.8,13.3,0
2273,Karachi,Saturday,12,Cloudy,Low,Car,Residential,50,62.6,7,91.2,48.0,0
2274,Karachi,Wednesday,6,Cloudy,Severe,Motorcycle,Highway,100,85.4,9,96.5,65.3,1
2275,Quetta,Thursday,23,Fog,Medium,Bus,Residential,50,14.6,7,47.3,48.2,0
2276,Quetta,Friday,16,Rain,Medium,Car,Residential,50,30.8,10,78.1,32.3,0
2277,Peshawar,Wednesday,9,Clear,Medium,Car,Main Road,60,26.2,6,98.3,18.4,0
2278,Multan,Monday,9,Cloudy,Medium,Motorcycle,Market,50,65.2,20,84.7,44.5,0
2279,Rawalpindi,Monday,23,Rain,High,Car,Main Road,60,18.9,5,77.5,47.7,0
2280,Rawalpindi,Wednesday,3,Cloudy,Medium,Rickshaw,School Zone,40,25.9,36,87.9,35.2,0
2281,Quetta,Tuesday,19,Clear,Medium,Motorcycle,Residential,50,54.5,10,87.9,44.9,0
2282,Peshawar,Wednesday,3,Clear,Severe,Motorcycle,Main Road,60,26.5,5,85.8,50.5,0
2283,Peshawar,Wednesday,21,Clear,Severe,Motorcycle,Market,50,38.0,26,81.7,40.3,0
2284,Peshawar,Thursday,6,Dust,Low,Motorcycle,Residential,50,44.4,13,72.4,26.6,0
2285,Quetta,Monday,21,Clear,High,Rickshaw,Main Road,60,29.1,7,92.5,22.5,0
2286,Rawalpindi,Monday,0,Clear,Medium,Bus,Main Road,60,54.3,4,82.3,27.1,0
2287,Peshawar,Friday,11,Rain,High,Motorcycle,Main Road,60,37.9,4,77.7,42.8,0
2288,Quetta,Saturday,23,Clear,High,Van,Main Road,60,52.6,7,94.5,41.0,0
2289,Islamabad,Wednesday,12,Cloudy,Medium,Motorcycle,Residential,50,29.3,12,100.0,34.7,0
2290,Islamabad,Wednesday,9,Dust,Severe,Car,Highway,100,69.9,9,48.4,51.4,0
2291,Lahore,Tuesday,14,Clear,Medium,Car,School Zone,40,36.7,32,95.4,50.3,0
2292,Islamabad,Sunday,12,Clear,High,Motorcycle,School Zone,40,10.0,29,80.5,55.9,0
2293,Karachi,Sunday,22,Clear,High,Motorcycle,Market,50,17.4,27,98.3,48.9,0
2294,Lahore,Monday,21,Rain,Low,Motorcycle,Market,50,42.0,23,75.5,32.1,0
2295,Islamabad,Tuesday,21,Cloudy,Medium,Rickshaw,Main Road,60,51.0,6,80.7,24.7,0
2296,Karachi,Thursday,20,Clear,Low,Motorcycle,School Zone,40,27.3,31,96.2,46.8,1
2297,Islamabad,Friday,21,Clear,High,Motorcycle,Residential,50,32.1,6,80.8,46.7,0
2298,Quetta,Tuesday,8,Rain,High,Rickshaw,Main Road,60,51.1,8,87.3,44.3,0
2299,Multan,Monday,8,Clear,Medium,Rickshaw,School Zone,40,29.9,35,94.2,33.7,0
2300,Karachi,Thursday,14,Rain,Low,Car,Market,50,33.8,32,86.1,48.5,0
2301,Peshawar,Wednesday,9,Cloudy,Medium,Motorcycle,Residential,50,27.1,9,100.0,35.1,0
2302,Quetta,Thursday,23,Cloudy,High,Motorcycle,Main Road,60,21.7,11,88.4,55.7,0
2303,Multan,Saturday,9,Dust,High,Motorcycle,Main Road,60,18.1,6,67.9,56.2,1
2304,Karachi,Tuesday,7,Clear,Medium,Car,Main Road,60,55.7,5,90.9,39.1,0
2305,Quetta,Monday,23,Clear,Medium,Car,School Zone,40,31.6,35,96.8,41.5,0
2306,Peshawar,Tuesday,15,Cloudy,Medium,Car,School Zone,40,52.4,30,98.1,48.2,1
2307,Karachi,Wednesday,16,Clear,Low,Rickshaw,Main Road,60,68.4,2,88.4,30.1,1
2308,Karachi,Sunday,4,Cloudy,Low,Motorcycle,Residential,50,70.4,5,85.8,35.3,0
2309,Multan,Wednesday,3,Fog,Low,Bus,Highway,100,70.0,10,48.9,50.9,0
2310,Quetta,Monday,17,Dust,High,Car,Residential,50,32.1,8,59.5,31.8,0
2311,Islamabad,Saturday,23,Cloudy,Low,Motorcycle,Residential,50,48.0,6,91.5,60.9,0
2312,Karachi,Friday,18,Dust,Medium,Bus,School Zone,40,22.5,37,63.5,46.2,1
2313,Islamabad,Thursday,3,Clear,High,Motorcycle,Main Road,60,41.7,5,97.1,41.5,0
2314,Karachi,Thursday,6,Clear,High,Motorcycle,School Zone,40,20.1,37,99.5,65.1,1
2315,Rawalpindi,Wednesday,9,Clear,Medium,Van,Residential,50,46.3,8,81.5,31.5,0
2316,Lahore,Tuesday,17,Clear,Low,Rickshaw,Main Road,60,56.4,12,78.0,28.5,0
2317,Islamabad,Sunday,18,Clear,Severe,Bus,School Zone,40,10.0,31,98.2,79.0,1
2318,Islamabad,Tuesday,3,Dust,Low,Motorcycle,Main Road,60,37.3,5,61.6,39.4,0
2319,Multan,Saturday,9,Rain,Medium,Car,Market,50,42.3,25,84.8,44.4,1
2320,Peshawar,Friday,0,Cloudy,Severe,Motorcycle,Main Road,60,19.4,8,90.3,36.5,0
2321,Rawalpindi,Tuesday,22,Clear,High,Motorcycle,School Zone,40,37.9,30,81.8,36.9,0
2322,Peshawar,Thursday,17,Clear,High,Motorcycle,Market,50,47.9,10,90.3,44.7,0
2323,Rawalpindi,Sunday,4,Fog,Medium,Car,Residential,50,35.6,8,46.9,16.9,0
2324,Rawalpindi,Tuesday,14,Cloudy,Low,Rickshaw,Residential,50,56.3,6,71.3,43.7,0
2325,Quetta,Sunday,16,Cloudy,Medium,Rickshaw,Main Road,60,56.9,11,96.9,34.3,0
2326,Quetta,Friday,2,Dust,Medium,Rickshaw,Residential,50,46.1,11,75.8,50.5,0
2327,Quetta,Thursday,11,Cloudy,Medium,Motorcycle,School Zone,40,25.4,38,84.4,46.2,1
2328,Karachi,Sunday,1,Cloudy,Low,Bus,Highway,100,83.7,6,95.6,19.3,0
2329,Multan,Tuesday,0,Clear,Medium,Van,Market,50,20.0,27,90.6,5.1,0
2330,Peshawar,Thursday,22,Clear,High,Rickshaw,School Zone,40,13.4,41,92.4,57.6,0
2331,Lahore,Wednesday,20,Cloudy,Severe,Motorcycle,Market,50,10.0,19,88.5,60.5,0
2332,Rawalpindi,Wednesday,16,Clear,High,Rickshaw,Main Road,60,52.3,8,90.6,23.8,0
2333,Rawalpindi,Saturday,21,Cloudy,High,Bus,Market,50,22.3,21,84.3,27.1,0
2334,Multan,Wednesday,15,Clear,Medium,Motorcycle,Market,50,48.9,29,95.6,51.4,0
2335,Islamabad,Tuesday,4,Clear,Low,Motorcycle,Residential,50,36.1,11,96.2,25.4,0
2336,Karachi,Friday,14,Clear,Medium,Motorcycle,Main Road,60,47.0,5,100.0,32.8,0
2337,Lahore,Thursday,2,Clear,Medium,Bus,Market,50,38.4,19,90.8,14.2,0
2338,Quetta,Sunday,6,Dust,High,Motorcycle,Residential,50,40.4,4,65.1,61.0,0
2339,Rawalpindi,Monday,10,Clear,Severe,Car,Market,50,29.2,26,91.0,34.3,0
2340,Islamabad,Wednesday,9,Cloudy,High,Van,Main Road,60,60.0,3,100.0,47.3,0
2341,Peshawar,Wednesday,8,Clear,Medium,Rickshaw,Main Road,60,59.2,4,94.4,72.0,1
2342,Rawalpindi,Monday,13,Clear,High,Car,Residential,50,41.1,12,100.0,46.3,0
2343,Islamabad,Sunday,12,Clear,Medium,Bus,Highway,100,101.5,3,79.3,34.8,0
2344,Peshawar,Sunday,1,Dust,Low,Car,Main Road,60,64.7,10,81.0,36.3,0
2345,Karachi,Monday,2,Clear,Medium,Rickshaw,Residential,50,16.0,0,81.2,14.6,0
2346,Quetta,Sunday,6,Dust,Medium,Rickshaw,Main Road,60,33.0,7,51.8,29.8,0
2347,Multan,Tuesday,20,Clear,High,Rickshaw,School Zone,40,10.0,40,100.0,40.5,0
2348,Peshawar,Sunday,17,Clear,Medium,Motorcycle,Main Road,60,58.2,7,96.8,56.8,1
2349,Rawalpindi,Thursday,2,Rain,Low,Car,Main Road,60,51.6,8,82.4,31.1,1
2350,Lahore,Sunday,9,Cloudy,Low,Rickshaw,Residential,50,54.9,8,93.8,27.7,0
2351,Peshawar,Wednesday,21,Cloudy,Low,Rickshaw,Main Road,60,74.4,5,97.8,25.4,0
2352,Lahore,Friday,6,Clear,Severe,Car,Market,50,22.0,21,98.3,35.1,0
2353,Lahore,Tuesday,8,Clear,Severe,Bus,Residential,50,18.9,12,91.6,40.1,0
2354,Peshawar,Tuesday,16,Clear,Severe,Motorcycle,Highway,100,58.8,6,88.9,55.9,0
2355,Multan,Sunday,10,Dust,Medium,Car,Market,50,40.6,27,67.7,43.8,0
2356,Multan,Friday,6,Clear,Low,Car,Residential,50,78.8,13,93.4,34.3,0
2357,Karachi,Friday,23,Fog,Severe,Van,Residential,50,20.2,10,53.4,52.8,1
2358,Multan,Saturday,13,Clear,Severe,Rickshaw,Main Road,60,38.6,7,93.5,43.3,0
2359,Peshawar,Friday,18,Cloudy,Low,Motorcycle,Main Road,60,80.0,5,96.1,43.7,0
2360,Multan,Sunday,3,Clear,High,Car,Main Road,60,48.8,12,92.8,55.7,0
2361,Islamabad,Sunday,5,Clear,Medium,Motorcycle,Highway,100,81.0,2,95.8,21.0,0
2362,Quetta,Monday,9,Clear,Severe,Motorcycle,Market,50,28.5,31,88.4,85.7,1
2363,Lahore,Wednesday,6,Clear,Low,Motorcycle,Residential,50,41.0,7,96.5,17.5,0
2364,Quetta,Saturday,12,Fog,Severe,Van,Residential,50,10.0,6,38.8,53.8,0
2365,Rawalpindi,Sunday,13,Rain,Low,Van,Residential,50,31.1,5,95.2,24.6,0
2366,Lahore,Monday,3,Rain,Medium,Car,School Zone,40,41.3,32,89.0,76.7,1
2367,Rawalpindi,Saturday,7,Clear,Medium,Car,Highway,100,86.4,8,86.3,19.2,0
2368,Islamabad,Wednesday,4,Fog,Medium,Rickshaw,Market,50,38.4,22,41.9,42.5,0
2369,Islamabad,Saturday,0,Clear,Medium,Car,Residential,50,26.4,6,91.6,15.9,0
2370,Quetta,Monday,3,Dust,High,Rickshaw,Main Road,60,57.4,11,52.5,73.9,1
2371,Islamabad,Thursday,2,Clear,Low,Rickshaw,Market,50,36.9,14,86.7,13.6,0
2372,Peshawar,Sunday,8,Clear,High,Car,Highway,100,82.0,7,82.1,29.0,0
2373,Lahore,Wednesday,7,Fog,Low,Van,Main Road,60,44.0,9,52.7,35.1,0
2374,Rawalpindi,Tuesday,0,Clear,Low,Car,Residential,50,48.5,5,89.3,33.3,0
2375,Multan,Wednesday,5,Dust,High,Car,Main Road,60,63.2,7,63.4,53.0,1
2376,Quetta,Wednesday,8,Clear,Low,Motorcycle,Highway,100,92.3,7,83.2,63.6,0
