User_ID,Date,Age,Occupation,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Social_Media_Hours,Study_Work_Hours,Exercise_Minutes,Notifications_Received,Phone_Pickups,Caffeine_Cups,Stress_Score,Mood_Score,Productivity_Score,Tasks_Planned,Tasks_Completed,Weekend
U03569,2025-02-20,30,Freelancer,7.3,10.0,8.2,5.1,7.3,16,160,112,1,4,7.0,80.9,3,1,No
U03154,2025-02-20,38,Designer,10.0,10.0,8.0,1.5,7.3,23,122,125,3,4,10.0,82.0,8,6,No
U01765,2025-02-20,27,Freelancer,6.2,8.0,6.0,4.1,8.8,82,133,78,2,3,8.0,89.1,6,3,No
U05112,2025-02-20,30,Designer,7.0,8.0,3.7,1.4,11.9,36,77,45,1,2,10.0,100.0,3,3,Yes
U00456,2025-02-21,41,Software Engineer,8.8,10.0,4.3,2.2,9.4,4,116,71,4,4,10.0,89.8,11,7,No
U01703,2025-02-21,50,Designer,7.4,10.0,4.8,2.3,7.8,37,121,63,0,5,9.0,95.8,9,6,No
U03695,2025-02-21,31,Software Engineer,7.4,10.0,4.7,1.0,10.5,25,98,59,2,4,10.0,93.6,6,4,Yes
U02190,2025-02-21,49,Freelancer,8.3,10.0,3.1,1.4,9.9,42,88,46,0,1,9.0,100.0,5,5,Yes
U02854,2025-02-21,45,Teacher,7.9,10.0,7.3,2.4,8.6,15,130,105,0,5,9.0,89.5,6,4,Yes
U04249,2025-02-21,59,Analyst,8.3,9.0,4.3,3.1,8.1,9,68,72,3,4,8.0,100.0,4,1,No
U02117,2025-02-21,59,Freelancer,6.8,10.0,7.9,3.9,9.5,51,147,118,1,4,9.0,97.2,3,1,No
U02721,2025-02-21,24,Freelancer,7.7,8.0,5.7,1.0,9.5,53,99,59,2,2,9.0,100.0,8,5,Yes
U01264,2025-02-21,28,Teacher,6.5,9.0,6.8,3.0,12.0,54,115,81,1,3,8.0,100.0,12,10,No
U02074,2025-02-21,56,Software Engineer,5.8,10.0,8.1,5.2,8.2,29,163,119,1,6,5.0,65.6,5,3,Yes
U00004,2025-02-21,60,Designer,5.6,7.0,6.0,3.1,7.2,89,134,87,2,5,9.0,85.7,4,2,No
U05639,2025-02-21,53,Freelancer,9.1,10.0,5.8,3.2,11.7,28,109,54,1,5,8.0,100.0,7,4,No
U06266,2025-02-21,55,Designer,8.7,10.0,6.2,1.0,8.2,33,100,69,1,3,9.0,97.9,2,1,Yes
U02235,2025-02-21,31,Teacher,5.1,6.0,8.8,0.6,4.7,20,156,111,4,9,4.0,40.4,8,3,No
U05698,2025-02-21,34,Software Engineer,6.1,7.0,8.9,4.9,10.4,7,209,111,1,6,9.0,74.9,5,2,No
U05831,2025-02-21,42,Student,6.5,6.0,3.8,0.5,9.8,37,74,40,1,4,7.0,94.9,2,2,Yes
U05570,2025-02-21,45,Designer,7.1,7.0,4.4,2.4,10.1,27,120,82,1,5,7.0,85.3,8,4,Yes
U02908,2025-02-21,42,Software Engineer,6.8,9.0,11.0,6.5,4.1,67,197,136,1,8,9.0,56.9,11,4,No
U00836,2025-02-21,20,Software Engineer,7.9,10.0,5.3,1.9,8.9,12,84,60,1,3,9.0,99.9,6,3,Yes
U06453,2025-02-22,43,Student,5.9,10.0,8.2,3.4,11.6,14,143,113,2,5,7.0,76.1,11,8,No
U05041,2025-02-22,39,Designer,6.6,10.0,8.1,2.8,9.1,14,174,109,2,7,6.0,64.3,6,5,No
U05134,2025-02-22,26,Teacher,7.6,10.0,6.2,2.6,7.6,6,141,81,2,7,7.0,75.6,16,9,No
U00251,2025-02-22,58,Designer,8.4,10.0,7.4,2.2,5.8,41,148,107,3,4,8.0,82.6,12,7,No
U04565,2025-02-22,28,Freelancer,5.5,8.0,5.6,1.0,9.5,46,52,57,0,5,8.0,85.6,8,2,Yes
U05224,2025-02-22,28,Teacher,6.3,9.0,9.4,5.6,5.2,74,172,136,1,9,7.0,58.8,8,5,No
U01227,2025-02-22,23,Freelancer,5.3,8.0,8.7,4.3,4.4,45,151,123,1,6,7.0,61.3,6,2,No
U05421,2025-02-22,19,Software Engineer,9.1,9.0,6.2,1.6,10.9,11,139,78,1,6,9.0,88.2,6,4,Yes
U01912,2025-02-22,43,Teacher,7.4,10.0,8.1,1.1,11.4,80,86,107,1,6,9.0,96.4,9,5,Yes
U00340,2025-02-22,43,Teacher,7.8,10.0,7.1,2.3,6.5,90,99,75,3,3,10.0,94.9,12,8,No
U00346,2025-02-22,56,Software Engineer,7.7,10.0,2.1,1.1,12.0,55,55,40,1,2,9.0,100.0,13,11,No
U06671,2025-02-22,20,Analyst,7.5,7.0,7.1,2.5,7.0,52,122,80,0,5,9.0,83.3,5,2,No
U06954,2025-02-22,41,Software Engineer,6.4,10.0,6.3,2.6,10.2,45,114,75,3,6,6.0,81.3,11,6,No
U06927,2025-02-22,45,Analyst,6.6,7.0,9.8,6.3,8.0,16,208,144,2,9,7.0,72.0,4,2,No
U04793,2025-02-22,23,Student,7.2,10.0,7.6,3.3,9.4,31,151,92,1,5,5.0,66.3,6,4,No
U04134,2025-02-22,52,Analyst,8.4,10.0,5.5,3.0,10.9,67,101,83,1,1,10.0,100.0,7,7,No
U04039,2025-02-22,35,Teacher,6.3,10.0,10.3,6.2,7.5,24,198,133,1,9,6.0,59.2,6,2,No
U03313,2025-02-22,31,Student,8.5,10.0,5.5,3.3,9.7,15,107,73,3,3,10.0,97.6,7,4,Yes
U01948,2025-02-23,23,Analyst,6.4,7.0,7.2,1.2,8.6,35,115,80,1,3,7.0,88.6,3,2,Yes
U04199,2025-02-23,32,Designer,6.3,10.0,9.3,4.5,6.0,47,196,132,4,6,7.0,69.5,9,3,Yes
U02635,2025-02-23,52,Student,8.3,10.0,4.8,3.0,8.8,60,104,71,3,3,9.0,97.5,5,1,No
U04985,2025-02-23,39,Teacher,6.6,8.0,6.0,1.0,10.0,18,99,69,2,6,6.0,81.8,7,4,No
U00590,2025-02-23,37,Analyst,6.7,9.0,7.5,2.7,9.8,48,109,109,2,6,8.0,90.2,9,7,No
U06065,2025-02-23,57,Teacher,9.5,10.0,2.6,0.6,10.0,18,45,38,0,1,9.0,100.0,6,3,No
U01087,2025-02-23,34,Teacher,6.7,6.0,7.1,2.9,6.2,42,157,111,3,6,,77.8,9,4,No
U01733,2025-02-23,37,Analyst,6.6,9.0,4.9,2.3,11.4,35,119,65,0,4,7.0,91.4,8,5,No
U00239,2025-02-23,59,Teacher,6.8,10.0,7.6,2.2,10.0,23,128,73,1,5,9.0,81.3,10,7,No
U01591,2025-02-23,43,Student,6.8,9.0,6.9,2.2,6.1,60,170,100,0,4,9.0,92.7,5,4,No
U03795,2025-02-23,44,Analyst,7.0,8.0,7.0,1.2,7.0,18,115,84,3,5,9.0,80.9,6,4,No
U03459,2025-02-23,48,Freelancer,8.6,9.0,5.2,1.0,6.8,44,138,55,1,3,9.0,100.0,12,11,No
U04408,2025-02-23,25,Student,6.8,10.0,3.7,0.3,7.6,51,92,62,1,4,10.0,89.0,7,4,No
U02130,2025-02-23,58,Designer,7.8,10.0,9.1,4.8,8.7,47,165,117,2,6,10.0,96.6,11,6,Yes
U05268,2025-02-23,45,Freelancer,7.5,10.0,7.5,0.7,12.0,75,135,113,0,6,7.0,90.9,8,4,No
U03973,2025-02-23,36,Teacher,6.3,10.0,4.3,0.2,7.9,61,84,42,1,3,10.0,100.0,6,3,No
U00803,2025-02-23,31,Software Engineer,6.5,10.0,7.4,1.9,9.2,43,132,81,2,5,6.0,69.1,6,3,No
U02032,2025-02-23,21,Freelancer,8.1,10.0,6.9,3.1,9.0,99,117,86,2,4,7.0,81.5,4,2,Yes
U04437,2025-02-23,59,Teacher,8.2,10.0,5.5,1.9,8.6,13,120,61,3,4,10.0,98.3,7,4,Yes
U05443,2025-02-24,32,Analyst,7.9,10.0,5.0,1.9,7.5,29,102,75,1,3,9.0,93.2,8,7,Yes
U01115,2025-02-24,36,Student,5.7,8.0,5.2,1.5,7.5,22,99,74,4,4,6.0,89.3,11,6,No
U05967,2025-02-24,28,Designer,8.7,10.0,5.7,1.4,10.4,32,94,59,0,4,10.0,100.0,11,8,No
U05656,2025-02-24,42,Freelancer,7.1,10.0,6.1,3.1,8.1,22,140,84,4,3,10.0,98.1,9,7,No
U01832,2025-02-24,53,Freelancer,4.9,6.0,2.4,0.1,11.1,110,82,51,1,2,10.0,100.0,7,6,Yes
U02941,2025-02-24,31,Analyst,6.4,8.0,5.6,3.7,9.4,26,150,94,2,5,5.0,79.3,6,3,No
U02804,2025-02-24,37,Freelancer,7.2,9.0,5.4,3.3,9.2,41,120,69,1,2,9.0,90.8,9,6,No
U06186,2025-02-24,35,Designer,7.2,10.0,7.6,1.8,5.8,19,133,79,2,5,8.0,67.6,12,6,No
U06931,2025-02-24,22,Teacher,7.4,10.0,4.2,2.8,10.5,16,91,74,1,5,7.0,83.7,8,5,No
U04169,2025-02-24,55,Software Engineer,5.2,7.0,9.4,2.0,4.0,49,142,125,4,6,5.0,69.9,4,1,No
U06783,2025-02-24,59,Student,6.4,9.0,1.0,0.2,12.0,36,12,42,2,2,9.0,100.0,7,5,No
U05604,2025-02-24,18,Designer,8.1,10.0,5.8,2.9,9.0,43,88,68,4,3,10.0,100.0,11,8,No
U02327,2025-02-24,39,Student,8.3,10.0,7.4,4.9,8.8,4,155,89,0,8,7.0,65.1,6,4,No
U00229,2025-02-24,56,Software Engineer,8.0,10.0,9.1,2.9,7.8,16,131,102,1,5,9.0,86.0,10,6,No
U01965,2025-02-24,32,Teacher,6.5,10.0,8.1,4.8,7.2,73,186,112,1,4,9.0,84.5,11,7,Yes
U05115,2025-02-24,54,Designer,5.7,8.0,8.8,2.5,7.4,4,158,110,1,8,6.0,60.2,7,4,No
U06233,2025-02-24,33,Student,8.7,10.0,3.9,1.1,11.5,26,103,45,4,4,10.0,100.0,10,8,No
U00790,2025-02-24,26,Freelancer,8.3,10.0,8.5,1.2,6.3,5,95,79,2,2,9.0,92.0,5,3,No
U02011,2025-02-24,32,Designer,7.3,8.0,5.6,3.1,8.4,45,118,69,1,3,6.0,86.0,8,7,No
U05799,2025-02-24,30,Software Engineer,5.8,8.0,6.3,1.4,9.8,14,52,80,0,5,6.0,84.5,6,2,No
U03603,2025-02-24,58,Analyst,7.4,10.0,7.8,1.1,9.6,68,135,76,0,2,9.0,95.6,8,6,Yes
U04555,2025-02-24,36,Software Engineer,7.2,10.0,10.9,7.8,8.4,114,182,164,1,4,8.0,87.5,4,3,No
U06430,2025-02-24,20,Designer,7.6,10.0,8.9,5.0,6.6,34,156,109,2,8,9.0,64.6,2,1,Yes
U03108,2025-02-24,53,Analyst,8.8,10.0,3.5,2.2,12.0,84,68,53,2,2,9.0,100.0,3,1,No
U03082,2025-02-24,30,Freelancer,8.4,10.0,4.8,0.3,7.5,56,85,51,1,4,9.0,97.5,8,6,No
U03806,2025-02-24,18,Designer,6.7,10.0,6.7,2.3,10.7,44,120,90,2,4,9.0,92.2,3,3,Yes
U03148,2025-02-24,52,Analyst,6.2,8.0,3.5,1.5,9.4,35,91,63,1,3,8.0,91.0,5,3,No
U06922,2025-02-25,31,Analyst,8.4,10.0,8.2,2.1,7.9,7,121,94,4,7,8.0,69.3,9,4,No
U06944,2025-02-25,43,Designer,8.0,9.0,10.3,3.5,5.4,38,178,126,0,4,8.0,76.5,12,6,No
U01813,2025-02-25,55,Student,6.4,10.0,6.0,2.2,9.1,65,118,79,1,4,9.0,93.9,5,1,No
U01102,2025-02-25,34,Designer,8.9,10.0,5.9,2.8,8.8,141,114,63,0,1,10.0,100.0,5,4,No
U05866,2025-02-25,33,Freelancer,7.8,10.0,9.2,2.4,6.9,8,144,108,2,6,10.0,71.4,4,0,Yes
U04003,2025-02-25,25,Designer,7.6,9.0,2.9,1.5,10.2,41,40,61,0,3,9.0,100.0,7,2,Yes
U04775,2025-02-25,25,Designer,7.2,10.0,2.7,2.1,11.3,72,64,44,2,2,10.0,100.0,8,6,No
U00984,2025-02-25,32,Freelancer,7.1,8.0,11.1,1.9,5.4,82,205,118,2,4,10.0,79.1,9,5,No
U02445,2025-02-25,53,Student,6.9,10.0,7.4,1.4,7.7,47,134,89,3,6,10.0,77.8,9,6,No
U04258,2025-02-25,39,Teacher,7.3,9.0,4.6,3.9,9.5,46,70,91,2,2,9.0,100.0,5,2,No
U06590,2025-02-25,43,Designer,6.9,10.0,9.0,5.1,8.7,30,170,118,0,6,9.0,82.5,3,1,No
U02638,2025-02-25,46,Teacher,6.8,10.0,9.6,5.5,3.2,48,177,147,4,6,7.0,68.7,11,4,No
U06616,2025-02-25,53,Student,5.3,8.0,3.6,1.2,8.1,41,66,53,3,4,6.0,91.0,8,6,No
U05083,2025-02-25,23,Designer,9.5,10.0,5.6,3.4,6.0,23,124,77,2,5,10.0,98.1,8,5,Yes
U03453,2025-02-25,35,Student,6.7,10.0,3.0,1.1,12.0,21,76,26,1,1,10.0,100.0,8,4,Yes
U06968,2025-02-25,33,Freelancer,6.4,9.0,4.7,1.9,8.8,11,86,60,0,3,9.0,84.6,6,5,No
U03910,2025-02-25,34,Designer,6.3,9.0,6.7,3.4,8.6,31,150,69,1,6,6.0,76.7,17,11,No
U02051,2025-02-25,59,Software Engineer,5.5,,2.7,0.0,6.5,116,60,16,0,3,8.0,100.0,2,2,Yes
U03166,2025-02-25,26,Analyst,5.5,8.0,4.3,1.6,11.7,44,57,64,1,4,9.0,94.6,5,3,No
U03403,2025-02-25,19,Teacher,6.1,10.0,6.8,2.8,7.2,36,96,100,3,4,10.0,87.4,3,1,No
U05354,2025-02-25,49,Freelancer,4.9,8.0,5.0,3.1,8.3,51,83,50,1,3,6.0,88.5,5,2,Yes
U00783,2025-02-26,58,Designer,5.6,7.0,7.3,4.7,7.6,44,187,113,3,8,6.0,57.1,6,3,Yes
U01678,2025-02-26,58,Freelancer,7.7,10.0,9.2,3.3,5.1,10,165,103,4,5,7.0,70.8,11,4,No
U04517,2025-02-26,60,Teacher,5.3,7.0,3.0,1.2,11.1,110,84,47,2,3,9.0,100.0,6,2,Yes
U06594,2025-02-26,41,Freelancer,6.4,7.0,7.3,1.5,7.0,57,131,77,0,4,8.0,79.6,10,2,Yes
U00351,2025-02-26,42,Teacher,7.0,9.0,5.7,2.4,10.6,16,91,78,3,4,10.0,93.7,7,3,No
U02828,2025-02-26,49,Designer,7.0,10.0,7.2,4.7,8.9,75,147,105,0,3,10.0,100.0,4,2,No
U06686,2025-02-26,36,Software Engineer,6.0,8.0,3.6,1.6,7.0,61,79,41,3,3,7.0,100.0,7,3,No
U04746,2025-02-26,44,Teacher,8.4,10.0,4.6,1.3,9.6,3,75,65,2,5,7.0,89.6,8,7,Yes
U05505,2025-02-26,50,Designer,9.1,10.0,5.2,3.8,7.9,56,105,68,2,2,10.0,100.0,3,3,No
U06213,2025-02-26,24,Freelancer,6.3,9.0,8.0,2.8,6.9,62,131,91,0,4,8.0,74.3,6,4,No
U02350,2025-02-26,49,Student,4.7,7.0,3.6,2.4,6.2,36,100,45,7,6,6.0,61.8,5,4,No
U03476,2025-02-26,18,Software Engineer,7.4,10.0,4.0,0.5,9.2,57,80,33,0,5,9.0,100.0,8,6,No
U03693,2025-02-26,39,Analyst,6.7,9.0,6.8,4.8,9.5,65,149,114,3,3,9.0,85.7,7,3,Yes
U00120,2025-02-26,18,Software Engineer,8.0,10.0,8.2,2.0,5.5,53,141,63,1,4,7.0,83.1,9,5,No
U03010,2025-02-26,36,Software Engineer,6.0,6.0,2.7,0.7,8.3,26,25,23,3,4,8.0,87.8,6,5,No
U03336,2025-02-26,46,Software Engineer,7.9,10.0,8.9,3.5,6.1,41,167,112,3,5,7.0,81.9,6,4,Yes
U05861,2025-02-26,51,Analyst,7.4,10.0,4.1,2.3,9.2,18,77,54,2,4,9.0,92.3,6,2,No
U01548,2025-02-27,36,Student,7.6,10.0,6.7,2.0,10.4,41,85,67,1,5,8.0,89.7,8,3,Yes
U01281,2025-02-27,34,Software Engineer,7.5,10.0,6.6,2.3,6.1,16,108,80,0,7,8.0,68.2,8,5,No
U03762,2025-02-27,45,Freelancer,7.3,10.0,6.4,4.1,9.6,19,125,91,1,5,9.0,79.8,7,6,No
U00314,2025-02-27,58,Designer,7.9,10.0,3.4,1.6,9.5,36,54,52,3,3,10.0,100.0,6,3,No
U01663,2025-02-27,28,Analyst,4.9,6.0,6.9,3.0,12.0,17,137,81,2,6,7.0,84.2,5,5,No
U04320,2025-02-27,18,Analyst,9.1,10.0,6.9,2.5,10.1,17,100,115,2,4,7.0,88.8,6,4,No
U00225,2025-02-27,24,Software Engineer,6.3,10.0,4.2,0.7,9.2,33,93,42,1,4,8.0,84.7,7,4,Yes
U06508,2025-02-27,27,Designer,7.5,10.0,7.2,2.3,9.6,36,146,88,0,5,9.0,100.0,6,3,No
U01505,2025-02-27,57,Freelancer,7.6,9.0,5.3,0.8,8.4,13,62,55,1,3,8.0,97.6,7,5,Yes
U00499,2025-02-27,52,Software Engineer,6.4,10.0,9.2,4.5,11.7,53,193,135,4,7,8.0,79.0,10,5,No
U05629,2025-02-27,58,Teacher,5.9,9.0,11.4,6.2,7.1,21,225,153,4,7,8.0,64.8,10,6,No
U05036,2025-02-27,51,Student,6.6,10.0,7.7,2.9,6.7,24,128,91,3,6,9.0,77.0,7,2,No
U03662,2025-02-27,27,Student,8.3,10.0,5.7,1.5,10.2,12,95,69,2,4,10.0,96.8,4,2,No
U04921,2025-02-27,49,Designer,6.5,10.0,5.1,3.1,12.0,51,122,66,1,3,8.0,100.0,9,7,No
U06552,2025-02-27,25,Student,5.5,7.0,3.3,0.8,10.8,86,64,39,1,2,9.0,100.0,6,6,No
U03984,2025-02-27,33,Teacher,6.2,9.0,4.2,0.9,9.2,15,99,73,4,5,7.0,81.8,5,2,No
U01671,2025-02-27,48,Designer,7.4,9.0,7.2,2.3,8.5,47,164,72,1,5,9.0,83.0,8,5,No
U04906,2025-02-27,45,Designer,6.4,9.0,6.2,0.6,6.8,55,136,67,0,4,7.0,85.3,10,5,No
U04459,2025-02-28,49,Designer,6.0,10.0,5.2,2.5,11.9,27,113,63,1,5,6.0,81.7,6,5,Yes
U01490,2025-02-28,34,Analyst,7.2,8.0,5.1,2.4,9.9,7,129,72,1,7,10.0,88.3,4,4,No
U06255,2025-02-28,22,Software Engineer,5.3,6.0,5.4,2.1,5.8,38,108,58,0,4,9.0,81.2,8,4,No
U00905,2025-02-28,20,Student,8.6,10.0,6.5,1.3,5.5,3,126,78,4,5,9.0,77.5,8,5,No
U02380,2025-02-28,38,Designer,6.0,10.0,5.3,2.2,8.2,96,108,77,0,4,10.0,100.0,6,2,No
U05432,2025-02-28,56,Designer,6.9,10.0,10.2,1.8,8.2,23,165,110,1,7,9.0,70.4,8,4,No
U02180,2025-02-28,57,Student,6.7,10.0,5.1,1.4,8.9,69,79,83,3,4,9.0,98.1,4,2,Yes
U04257,2025-02-28,56,Designer,7.9,10.0,6.7,3.4,7.6,11,118,105,0,5,8.0,80.5,6,4,Yes
U00560,2025-02-28,57,Student,7.8,9.0,6.2,2.3,10.8,58,74,80,1,4,10.0,100.0,6,4,Yes
U01117,2025-02-28,47,Teacher,6.3,8.0,5.0,1.5,10.8,17,114,43,2,5,8.0,88.9,7,6,No
U03130,2025-02-28,26,Freelancer,5.5,8.0,6.1,1.7,11.3,6,115,69,1,6,9.0,76.9,5,4,No
U04373,2025-02-28,23,Designer,7.1,9.0,10.0,4.1,9.9,28,165,113,1,4,7.0,77.9,3,2,No
U04590,2025-02-28,42,Software Engineer,6.1,10.0,9.1,4.6,2.7,78,143,114,2,7,7.0,59.3,6,2,No
U03992,2025-02-28,19,Teacher,7.8,10.0,7.2,5.3,9.0,6,153,121,2,5,8.0,68.2,7,4,Yes
U01038,2025-02-28,57,Freelancer,6.4,9.0,6.4,4.7,12.0,33,123,84,1,5,8.0,94.8,8,5,No
U01748,2025-02-28,30,Designer,8.0,9.0,3.4,0.9,12.0,30,83,47,1,2,8.0,100.0,6,5,No
U02513,2025-02-28,20,Student,5.0,5.0,6.2,2.8,9.6,91,110,70,0,3,7.0,82.6,12,10,No
U01011,2025-02-28,25,Software Engineer,5.9,6.0,6.7,0.7,9.0,27,126,78,1,5,8.0,79.8,8,4,Yes
U01389,2025-02-28,56,Freelancer,7.0,8.0,9.0,2.4,5.3,47,168,114,1,8,7.0,56.1,8,3,Yes
U03204,2025-02-28,22,Teacher,7.3,10.0,4.5,2.5,5.5,64,102,72,1,3,10.0,88.8,8,4,No
U02040,2025-02-28,56,Designer,6.9,9.0,8.1,4.4,6.7,11,143,133,0,6,9.0,78.4,4,1,Yes
U05580,2025-02-28,60,Analyst,5.4,9.0,9.8,4.3,5.3,16,129,132,3,7,5.0,38.0,6,2,No
U03997,2025-03-01,31,Software Engineer,9.1,10.0,7.9,1.9,7.5,17,157,84,0,6,6.0,60.7,7,5,No
U04060,2025-03-01,20,Analyst,6.5,9.0,6.6,2.2,8.8,33,100,100,0,4,9.0,92.8,8,5,No
U02105,2025-03-01,35,Student,6.2,10.0,7.3,3.9,8.3,77,137,105,0,3,10.0,90.6,5,5,No
U02714,2025-03-01,42,Software Engineer,7.2,9.0,4.6,2.8,9.1,11,114,62,3,5,6.0,90.0,5,2,No
U00896,2025-03-01,18,Teacher,7.2,10.0,5.9,1.6,5.1,24,89,74,1,3,6.0,74.6,7,4,No
U05488,2025-03-01,33,Freelancer,4.8,6.0,7.8,1.2,8.2,18,171,100,0,8,4.0,61.2,6,4,Yes
U01799,2025-03-01,32,Freelancer,8.5,9.0,7.5,2.2,12.0,59,138,93,2,4,10.0,100.0,4,1,No
U05699,2025-03-01,56,Student,7.5,7.0,3.8,0.7,8.0,19,82,32,1,4,10.0,90.1,7,6,No
U01113,2025-03-01,47,Student,7.7,10.0,4.6,0.1,10.7,31,45,65,1,4,9.0,100.0,4,4,No
U06579,2025-03-01,50,Student,9.1,10.0,9.6,1.5,8.1,100,165,101,1,2,9.0,100.0,9,7,No
U06739,2025-03-01,45,Teacher,8.3,10.0,5.5,1.7,9.2,48,103,60,1,4,10.0,100.0,13,8,Yes
U03501,2025-03-01,38,Student,8.0,10.0,5.3,2.4,11.8,65,89,97,6,3,10.0,100.0,8,5,No
U00187,2025-03-01,19,Software Engineer,4.2,6.0,8.7,4.3,9.3,22,140,104,1,5,7.0,64.0,8,4,No
U05210,2025-03-01,45,Student,6.8,10.0,4.2,2.4,9.2,34,105,76,1,5,7.0,86.8,5,3,No
U04108,2025-03-01,39,Software Engineer,8.4,10.0,8.3,5.7,6.8,20,182,114,1,6,7.0,70.2,5,2,No
U03415,2025-03-01,46,Teacher,8.2,10.0,6.4,0.7,8.8,14,91,79,0,5,,81.5,10,7,No
U03379,2025-03-01,51,Student,6.2,10.0,7.3,2.7,11.0,16,147,101,2,4,9.0,81.1,12,8,Yes
U03368,2025-03-01,57,Designer,5.4,4.0,7.8,2.2,6.9,43,113,103,3,6,,66.5,2,1,Yes
U01932,2025-03-01,26,Analyst,6.4,8.0,3.9,1.7,12.0,2,111,53,0,6,8.0,100.0,12,8,Yes
U03077,2025-03-01,56,Freelancer,8.0,10.0,5.7,1.7,9.6,15,97,56,3,4,10.0,95.7,6,3,No
U04032,2025-03-01,31,Software Engineer,4.7,7.0,5.5,2.2,9.5,71,70,69,0,4,10.0,97.4,6,4,No
U03658,2025-03-01,24,Teacher,7.6,9.0,8.7,1.9,8.7,90,133,100,2,4,8.0,84.9,6,1,Yes
U01409,2025-03-01,32,Designer,4.8,8.0,8.3,4.8,8.4,65,147,143,2,6,9.0,79.9,8,6,No
U04343,2025-03-02,60,Software Engineer,8.3,10.0,4.1,0.5,9.9,3,65,71,0,4,9.0,100.0,3,1,No
U00334,2025-03-02,39,Software Engineer,7.0,10.0,5.0,1.9,9.0,43,105,70,1,2,10.0,100.0,5,4,Yes
U04845,2025-03-02,30,Analyst,7.2,10.0,3.8,2.7,10.0,127,80,29,5,1,10.0,100.0,7,5,No
U04146,2025-03-02,34,Analyst,7.6,10.0,6.5,1.9,8.7,25,113,95,3,5,9.0,85.1,12,9,No
U02430,2025-03-02,25,Software Engineer,8.8,10.0,3.7,1.1,10.5,19,71,68,2,1,10.0,100.0,3,2,No
U02486,2025-03-02,24,Teacher,5.2,7.0,8.3,3.7,8.9,29,183,108,1,6,10.0,65.4,12,7,Yes
U01676,2025-03-02,50,Freelancer,8.2,10.0,11.1,2.4,4.9,42,181,147,0,4,10.0,89.4,12,8,No
U04366,2025-03-02,47,Teacher,7.4,9.0,6.8,4.2,7.7,19,144,111,1,6,8.0,92.3,5,5,No
U03274,2025-03-02,54,Designer,7.2,10.0,2.5,1.9,12.0,19,54,40,2,3,10.0,100.0,6,6,No
U03727,2025-03-02,35,Student,6.9,10.0,5.7,3.3,8.5,22,128,68,1,5,6.0,75.0,4,2,No
U02852,2025-03-02,22,Teacher,4.5,5.0,9.4,5.5,7.3,35,162,106,0,7,5.0,37.6,7,4,No
U00198,2025-03-02,23,Teacher,7.4,10.0,8.4,4.8,9.4,31,146,121,0,5,8.0,71.1,7,7,Yes
U02883,2025-03-02,39,Teacher,7.4,10.0,10.2,4.7,5.1,173,190,143,2,2,10.0,99.3,5,1,Yes
U01105,2025-03-02,37,Designer,8.0,10.0,6.7,2.5,8.9,93,153,80,1,4,10.0,93.9,8,6,No
U02735,2025-03-02,23,Designer,5.6,9.0,3.1,1.4,9.5,43,38,40,3,3,9.0,93.9,6,5,No
U06795,2025-03-02,25,Student,7.3,10.0,4.5,1.1,8.6,37,77,43,4,3,10.0,99.5,5,2,No
U02289,2025-03-02,48,Software Engineer,7.4,10.0,5.3,1.3,10.4,4,117,62,1,5,9.0,87.9,7,4,Yes
U03057,2025-03-02,55,Student,6.7,10.0,6.5,3.1,11.3,42,156,79,1,4,8.0,94.7,10,6,No
U01836,2025-03-02,27,Analyst,8.6,10.0,5.2,4.0,11.2,45,136,81,0,2,8.0,100.0,4,4,No
U06769,2025-03-02,41,Software Engineer,7.6,10.0,5.8,3.0,9.3,31,121,77,2,3,10.0,96.2,9,6,No
U04667,2025-03-02,28,Student,7.5,7.0,3.6,0.3,8.8,41,70,33,1,2,10.0,97.3,6,5,No
U05364,2025-03-02,21,Student,8.4,10.0,8.5,2.5,7.2,58,150,94,2,7,6.0,78.5,9,5,No
U02953,2025-03-02,24,Student,7.3,10.0,5.5,1.8,9.8,45,103,49,2,3,10.0,100.0,7,5,No
U03051,2025-03-02,52,Teacher,7.8,10.0,7.5,2.6,9.5,56,121,100,0,4,9.0,84.6,9,5,No
U04650,2025-03-02,37,Student,6.2,9.0,6.4,4.0,9.2,40,147,75,1,5,9.0,89.1,4,1,No
U04443,2025-03-03,57,Software Engineer,7.4,10.0,5.8,0.5,7.1,25,105,74,1,6,4.0,70.0,8,5,No
U06400,2025-03-03,18,Freelancer,5.2,5.0,2.6,1.9,8.8,11,48,48,3,5,8.0,83.7,12,10,No
U06214,2025-03-03,46,Analyst,8.0,10.0,9.0,3.0,4.7,48,132,102,2,6,9.0,78.5,7,3,Yes
U05302,2025-03-03,36,Software Engineer,7.3,9.0,7.7,3.6,7.7,69,146,95,0,4,9.0,84.2,9,3,Yes
U06122,2025-03-03,51,Software Engineer,8.2,10.0,11.3,6.5,3.1,71,194,154,1,8,10.0,53.4,3,2,Yes
U06193,2025-03-03,53,Student,6.2,10.0,5.4,1.8,10.7,73,123,85,3,4,10.0,97.0,4,4,Yes
U01396,2025-03-03,56,Software Engineer,7.4,10.0,4.5,1.8,10.0,23,97,52,3,3,8.0,100.0,8,7,No
U00921,2025-03-03,26,Freelancer,7.9,10.0,5.2,3.3,10.1,60,108,79,2,3,10.0,95.9,7,6,No
